TEMP,HUM,PNM,DD,FF,ESTACION,ALTURA,LAT,LON,TEMP_MEDIA_HIST,HORA_sen,HORA_cos,PROV_BUENOS AIRES,PROV_CAPITAL FEDERAL,PROV_CATAMARCA,PROV_CHACO,PROV_CHUBUT,PROV_CORDOBA,PROV_CORRIENTES,PROV_ENTRE RIOS,PROV_FORMOSA,PROV_JUJUY,PROV_LA PAMPA,PROV_LA RIOJA,PROV_MENDOZA,PROV_MISIONES,PROV_NEUQUEN,PROV_RIO NEGRO,PROV_SALTA,PROV_SAN JUAN,PROV_SAN LUIS,PROV_SANTA CRUZ,PROV_SANTA FE,PROV_TIERRA DEL FUEG,PROV_TUCUMAN
18.7,76.0,1012.7,0.0,0.0,MERLO AERO,24.0,-33.31666666666667,-58.733333333333334,,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.4,75.0,1012.5,360.0,9.0,MERLO AERO,24.0,-33.31666666666667,-58.733333333333334,,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.2,75.0,1012.2,360.0,15.0,MERLO AERO,24.0,-33.31666666666667,-58.733333333333334,,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.6,92.0,,0.0,0.0,METAN,855.0,-24.483333333333334,-64.96666666666667,,0.7071067811865476,-0.7071067811865475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
26.2,50.0,,50.0,9.0,METAN,855.0,-24.483333333333334,-64.96666666666667,,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
17.4,86.0,,270.0,4.0,METAN,855.0,-24.483333333333334,-64.96666666666667,,-0.7071067811865477,0.7071067811865474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
15.0,91.0,1020.0,90.0,13.0,MONTE CASEROS AER,,,,,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.0,93.0,1020.1,90.0,9.0,MONTE CASEROS AER,,,,,0.25881904510252074,0.9659258262890683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.4,93.0,1019.8,90.0,9.0,MONTE CASEROS AER,,,,,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.0,93.0,1019.2,90.0,13.0,MONTE CASEROS AER,,,,,0.7071067811865476,0.7071067811865476,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.4,96.0,1018.9,90.0,9.0,MONTE CASEROS AER,,,,,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.6,97.0,1018.8,90.0,11.0,MONTE CASEROS AER,,,,,0.9659258262890683,0.25881904510252074,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.6,97.0,1018.6,90.0,15.0,MONTE CASEROS AER,,,,,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.4,97.0,1018.3,90.0,13.0,MONTE CASEROS AER,,,,,0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.2,97.0,1018.7,90.0,7.0,MONTE CASEROS AER,,,,,0.8660254037844387,-0.4999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.2,99.0,1019.2,90.0,11.0,MONTE CASEROS AER,,,,,0.7071067811865476,-0.7071067811865475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.2,97.0,1019.3,140.0,9.0,MONTE CASEROS AER,,,,,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.6,84.0,1019.0,90.0,13.0,MONTE CASEROS AER,,,,,0.258819045102521,-0.9659258262890682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.2,66.0,1018.2,50.0,19.0,MONTE CASEROS AER,,,,,1.2246467991473532e-16,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.4,62.0,1017.3,70.0,17.0,MONTE CASEROS AER,,,,,-0.2588190451025208,-0.9659258262890683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.0,56.0,1016.0,90.0,17.0,MONTE CASEROS AER,,,,,-0.4999999999999997,-0.8660254037844388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.6,53.0,1014.9,50.0,15.0,MONTE CASEROS AER,,,,,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.8,53.0,1014.0,50.0,17.0,MONTE CASEROS AER,,,,,-0.8660254037844385,-0.5000000000000004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.2,56.0,1013.8,70.0,13.0,MONTE CASEROS AER,,,,,-0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.4,61.0,1013.5,70.0,15.0,MONTE CASEROS AER,,,,,-1.0,-1.8369701987210297e-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.4,71.0,1013.4,90.0,11.0,MONTE CASEROS AER,,,,,-0.9659258262890684,0.2588190451025203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.0,76.0,1013.4,90.0,11.0,MONTE CASEROS AER,,,,,-0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,79.0,1013.3,90.0,11.0,MONTE CASEROS AER,,,,,-0.7071067811865477,0.7071067811865474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.2,78.0,1013.7,50.0,13.0,MONTE CASEROS AER,,,,,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.8,84.0,1013.8,50.0,9.0,MONTE CASEROS AER,,,,,-0.25881904510252157,0.9659258262890681,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.2,85.0,1019.2,50.0,7.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.8,87.0,1018.4,50.0,11.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,0.25881904510252074,0.9659258262890683,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.8,87.0,1018.2,50.0,7.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,0.49999999999999994,0.8660254037844387,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.8,87.0,1017.5,50.0,9.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,0.7071067811865476,0.7071067811865476,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.8,89.0,1017.3,50.0,7.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.2,87.0,1016.9,20.0,7.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,0.9659258262890683,0.25881904510252074,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.2,87.0,1016.8,20.0,6.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,1.0,6.123233995736766e-17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.2,89.0,1016.5,20.0,7.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.2,89.0,1016.7,360.0,7.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,0.8660254037844387,-0.4999999999999998,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.5,89.0,1016.6,20.0,7.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,0.7071067811865476,-0.7071067811865475,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.9,83.0,1016.5,20.0,11.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,0.49999999999999994,-0.8660254037844387,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.7,77.0,1016.3,360.0,15.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,0.258819045102521,-0.9659258262890682,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.1,65.0,1016.0,340.0,17.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.1,66.0,1015.0,360.0,17.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,-0.2588190451025208,-0.9659258262890683,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.3,62.0,1013.9,360.0,15.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,-0.4999999999999997,-0.8660254037844388,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.1,62.0,1012.6,20.0,13.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,-0.7071067811865471,-0.7071067811865479,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.3,66.0,1012.1,360.0,9.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,-0.8660254037844385,-0.5000000000000004,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.9,67.0,1011.8,20.0,9.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.2,67.0,1011.3,20.0,11.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.5,70.0,1011.9,360.0,6.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.9,74.0,1011.6,50.0,9.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.3,75.0,1011.3,360.0,13.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.9,77.0,1011.1,20.0,15.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,-0.5000000000000004,0.8660254037844384,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.6,77.0,1010.8,20.0,13.0,MORON AERO,24.0,-33.333333333333336,-58.63333333333333,,-0.25881904510252157,0.9659258262890681,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.6,61.0,1016.4,0.0,0.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4.4,62.0,1016.5,0.0,0.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,0.25881904510252074,0.9659258262890683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4.2,60.0,1016.4,270.0,6.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.8,63.0,1015.3,340.0,6.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,0.7071067811865476,0.7071067811865476,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4.0,60.0,1015.6,270.0,6.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.1,67.0,1016.0,270.0,9.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,0.9659258262890683,0.25881904510252074,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2.7,66.0,1015.7,270.0,7.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1.6,71.0,1016.2,0.0,0.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2.1,77.0,1016.6,0.0,0.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,0.8660254037844387,-0.4999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1.6,75.0,1016.8,270.0,6.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,0.7071067811865476,-0.7071067811865475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.6,66.0,1017.3,270.0,7.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5.2,63.0,1017.5,290.0,9.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,0.258819045102521,-0.9659258262890682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7.3,62.0,1017.7,270.0,6.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,1.2246467991473532e-16,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9.4,57.0,1017.9,290.0,13.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,-0.2588190451025208,-0.9659258262890683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
10.2,54.0,1018.5,290.0,20.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,-0.4999999999999997,-0.8660254037844388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
11.6,49.0,1018.5,290.0,11.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
11.5,50.0,1018.9,290.0,9.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,-0.8660254037844385,-0.5000000000000004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
12.0,52.0,1019.8,250.0,7.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,-0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
11.0,55.0,1020.7,270.0,6.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,-1.0,-1.8369701987210297e-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
10.2,57.0,1021.6,270.0,7.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,-0.9659258262890684,0.2588190451025203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9.9,68.0,1022.5,270.0,9.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,-0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9.2,61.0,1023.9,270.0,7.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,-0.7071067811865477,0.7071067811865474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7.9,63.0,1024.8,270.0,6.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8.4,58.0,1025.4,270.0,11.0,NEUQUEN AERO,271.0,-37.05,-68.13333333333334,,-0.25881904510252157,0.9659258262890681,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
12.2,94.0,1015.3,50.0,9.0,NUEVE DE JULIO,76.0,-34.56666666666667,-60.86666666666667,,1.0,6.123233995736766e-17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.2,96.0,1015.5,50.0,7.0,NUEVE DE JULIO,76.0,-34.56666666666667,-60.86666666666667,,0.7071067811865476,-0.7071067811865475,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.4,76.0,1014.6,50.0,15.0,NUEVE DE JULIO,76.0,-34.56666666666667,-60.86666666666667,,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.0,69.0,1011.3,320.0,15.0,NUEVE DE JULIO,76.0,-34.56666666666667,-60.86666666666667,,-0.7071067811865471,-0.7071067811865479,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.6,81.0,1010.7,140.0,6.0,NUEVE DE JULIO,76.0,-34.56666666666667,-60.86666666666667,,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.6,96.0,1012.2,180.0,15.0,NUEVE DE JULIO,76.0,-34.56666666666667,-60.86666666666667,,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.8,82.0,1020.0,360.0,4.0,OBERA,303.0,-26.516666666666666,-55.11666666666667,,0.7071067811865476,-0.7071067811865475,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23.8,48.0,1013.1,50.0,4.0,OBERA,303.0,-26.516666666666666,-55.11666666666667,,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.8,83.0,1016.0,,,OBERA,303.0,-26.516666666666666,-55.11666666666667,,-0.7071067811865477,0.7071067811865474,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9.4,97.0,1017.5,50.0,15.0,OLAVARRIA AERO,166.0,-35.11666666666667,-60.21666666666667,,1.0,6.123233995736766e-17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,97.0,1017.3,50.0,15.0,OLAVARRIA AERO,166.0,-35.11666666666667,-60.21666666666667,,0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.6,99.0,1017.2,90.0,11.0,OLAVARRIA AERO,166.0,-35.11666666666667,-60.21666666666667,,0.8660254037844387,-0.4999999999999998,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.8,99.0,1017.0,90.0,20.0,OLAVARRIA AERO,166.0,-35.11666666666667,-60.21666666666667,,0.7071067811865476,-0.7071067811865475,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,100.0,1016.5,50.0,15.0,OLAVARRIA AERO,166.0,-35.11666666666667,-60.21666666666667,,0.49999999999999994,-0.8660254037844387,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.2,100.0,1016.5,90.0,15.0,OLAVARRIA AERO,166.0,-35.11666666666667,-60.21666666666667,,0.258819045102521,-0.9659258262890682,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.4,99.0,1016.5,50.0,19.0,OLAVARRIA AERO,166.0,-35.11666666666667,-60.21666666666667,,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.2,99.0,1015.6,90.0,19.0,OLAVARRIA AERO,166.0,-35.11666666666667,-60.21666666666667,,-0.2588190451025208,-0.9659258262890683,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.9,100.0,1014.3,90.0,11.0,OLAVARRIA AERO,166.0,-35.11666666666667,-60.21666666666667,,-0.4999999999999997,-0.8660254037844388,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.2,100.0,1013.4,90.0,11.0,OLAVARRIA AERO,166.0,-35.11666666666667,-60.21666666666667,,-0.7071067811865471,-0.7071067811865479,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.9,100.0,1013.3,90.0,19.0,OLAVARRIA AERO,166.0,-35.11666666666667,-60.21666666666667,,-0.8660254037844385,-0.5000000000000004,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.9,100.0,1012.8,90.0,7.0,OLAVARRIA AERO,166.0,-35.11666666666667,-60.21666666666667,,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.1,100.0,1013.1,0.0,0.0,OLAVARRIA AERO,166.0,-35.11666666666667,-60.21666666666667,,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.1,100.0,1013.3,0.0,0.0,OLAVARRIA AERO,166.0,-35.11666666666667,-60.21666666666667,,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.9,100.0,1013.7,90.0,19.0,OLAVARRIA AERO,166.0,-35.11666666666667,-60.21666666666667,,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.9,100.0,1014.7,140.0,22.0,OLAVARRIA AERO,166.0,-35.11666666666667,-60.21666666666667,,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.5,73.0,1013.7,0.0,0.0,ORAN AERO,357.0,-22.85,-64.31666666666666,,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
20.6,91.0,1013.2,0.0,0.0,ORAN AERO,357.0,-22.85,-64.31666666666666,,0.25881904510252074,0.9659258262890683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.8,83.0,1012.9,0.0,0.0,ORAN AERO,357.0,-22.85,-64.31666666666666,,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.8,81.0,1011.6,0.0,0.0,ORAN AERO,357.0,-22.85,-64.31666666666666,,0.7071067811865476,0.7071067811865476,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
18.8,91.0,1011.7,0.0,0.0,ORAN AERO,357.0,-22.85,-64.31666666666666,,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
18.5,93.0,1011.2,180.0,4.0,ORAN AERO,357.0,-22.85,-64.31666666666666,,0.9659258262890683,0.25881904510252074,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
18.2,95.0,1010.8,0.0,0.0,ORAN AERO,357.0,-22.85,-64.31666666666666,,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
17.4,95.0,1011.3,140.0,4.0,ORAN AERO,357.0,-22.85,-64.31666666666666,,0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
16.5,97.0,1011.6,140.0,4.0,ORAN AERO,357.0,-22.85,-64.31666666666666,,0.8660254037844387,-0.4999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
17.0,96.0,1011.4,270.0,9.0,ORAN AERO,357.0,-22.85,-64.31666666666666,,0.7071067811865476,-0.7071067811865475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.3,88.0,1011.6,270.0,9.0,ORAN AERO,357.0,-22.85,-64.31666666666666,,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
22.6,71.0,1011.3,360.0,4.0,ORAN AERO,357.0,-22.85,-64.31666666666666,,0.258819045102521,-0.9659258262890682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
24.3,64.0,1010.3,360.0,4.0,ORAN AERO,357.0,-22.85,-64.31666666666666,,1.2246467991473532e-16,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
25.5,58.0,1009.0,360.0,9.0,ORAN AERO,357.0,-22.85,-64.31666666666666,,-0.2588190451025208,-0.9659258262890683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
26.8,54.0,1007.7,50.0,9.0,ORAN AERO,357.0,-22.85,-64.31666666666666,,-0.4999999999999997,-0.8660254037844388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
27.8,48.0,1006.4,50.0,9.0,ORAN AERO,357.0,-22.85,-64.31666666666666,,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
27.3,51.0,1006.0,90.0,9.0,ORAN AERO,357.0,-22.85,-64.31666666666666,,-0.8660254037844385,-0.5000000000000004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
27.0,51.0,1006.0,90.0,9.0,ORAN AERO,357.0,-22.85,-64.31666666666666,,-0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
